Day,Time,Follower Count
2017-03-04,05:30,31312
2017-03-04,05:45,31314
2017-03-04,06:00,31314
2017-03-04,06:15,31316
2017-03-04,06:30,31319
2017-03-04,06:45,31322
2017-03-04,07:00,31326
2017-03-04,07:15,31334
2017-03-04,07:30,31347
2017-03-04,07:45,31364
2017-03-04,08:00,31380
2017-03-04,08:15,31408
2017-03-04,08:30,31445
2017-03-04,08:45,31483
2017-03-04,09:00,31513
2017-03-04,09:15,31557
2017-03-04,09:30,31586
2017-03-04,09:45,31619
2017-03-04,10:00,31649
2017-03-04,10:15,31677
2017-03-04,10:30,31706
2017-03-04,10:45,31730
2017-03-04,11:00,31768
2017-03-04,11:15,31803
2017-03-04,11:30,31836
2017-03-04,11:45,31862
2017-03-04,12:00,31885
2017-03-04,12:15,31913
2017-03-04,12:30,31938
2017-03-04,12:45,31957
2017-03-04,13:00,31989
2017-03-04,13:15,32015
2017-03-04,13:30,32057
2017-03-04,13:45,32087
2017-03-04,14:00,32157
2017-03-04,14:15,32295
2017-03-04,14:30,32423
2017-03-04,14:45,32456
2017-03-04,15:00,32474
2017-03-04,15:15,32498
2017-03-04,15:30,32567
2017-03-04,15:45,32589
2017-03-04,16:00,32604
2017-03-04,16:15,32642
2017-03-04,16:30,32655
2017-03-04,16:45,32677
2017-03-04,17:00,32700
2017-03-04,17:15,32743
2017-03-04,17:30,32796
2017-03-04,17:45,32828
2017-03-04,18:00,32920
2017-03-04,18:15,32952
2017-03-04,18:30,32967
2017-03-04,18:45,32996
2017-03-04,19:00,33047
2017-03-04,19:15,33141
2017-03-04,19:30,33177
2017-03-04,19:45,33203
2017-03-04,20:00,33229
2017-03-04,20:15,33252
2017-03-04,20:30,33324
2017-03-04,20:45,33355
2017-03-04,21:00,33382
2017-03-04,21:15,33419
2017-03-04,21:30,33456
2017-03-04,21:45,33489
2017-03-04,22:00,33519
2017-03-04,22:15,33549
2017-03-04,22:30,33573
2017-03-04,22:45,33601
2017-03-04,23:00,33627
2017-03-04,23:15,33728
2017-03-04,23:30,33771
2017-03-04,23:45,33857
2017-03-05,00:00,33869
2017-03-05,00:15,33879
2017-03-05,00:30,33883
2017-03-05,00:45,33897
2017-03-05,01:00,33907
2017-03-05,01:15,33917
2017-03-05,01:30,33927
2017-03-05,01:45,33932
2017-03-05,02:00,33938
2017-03-05,02:15,33938
2017-03-05,02:30,33938
2017-03-05,02:45,33936
2017-03-05,03:00,33937
2017-03-05,03:15,33938
2017-03-05,03:30,33936
2017-03-05,03:45,33936
2017-03-05,04:00,33934
2017-03-05,04:15,33937
2017-03-05,04:30,33936
2017-03-05,04:45,33935
2017-03-05,05:00,33934
2017-03-05,05:15,33935
2017-03-05,05:30,33936
2017-03-05,05:45,33935
2017-03-05,06:00,33935
2017-03-05,06:15,33935
2017-03-05,06:30,33937
2017-03-05,06:45,33937
2017-03-05,07:00,33939
2017-03-05,07:15,33943
2017-03-05,07:30,33944
2017-03-05,07:45,33956
2017-03-05,08:00,33963
2017-03-05,08:15,33971
2017-03-05,08:30,33975
2017-03-05,08:45,33987
2017-03-05,09:00,34005
2017-03-05,09:15,34028
2017-03-05,09:30,34032
2017-03-05,09:45,34045
2017-03-05,10:00,34066
2017-03-05,10:15,34075
2017-03-05,10:30,34069
2017-03-05,10:45,34090
2017-03-05,11:00,34109
2017-03-05,11:15,34130
2017-03-05,11:30,34152
2017-03-05,11:45,34165
2017-03-05,12:00,34176
2017-03-05,12:15,34194
2017-03-05,12:30,34222
2017-03-05,12:45,34241
2017-03-05,13:00,34267
2017-03-05,13:15,34298
2017-03-05,13:30,34330
2017-03-05,13:45,34350
2017-03-05,14:00,34431
2017-03-05,14:15,34451
2017-03-05,14:30,34470
2017-03-05,14:45,34492
2017-03-05,15:00,34512
2017-03-05,15:15,34527
2017-03-05,15:30,34543
2017-03-05,15:45,34565
2017-03-05,16:00,34580
2017-03-05,16:15,34590
2017-03-05,16:30,34609
2017-03-05,16:45,34629
2017-03-05,17:00,34651
2017-03-05,17:15,34665
2017-03-05,17:30,34685
2017-03-05,17:45,34718
2017-03-05,18:00,34739
2017-03-05,18:15,34745
2017-03-05,18:30,34755
2017-03-05,18:45,34779
2017-03-05,19:00,34799
2017-03-05,19:15,34810
2017-03-05,19:30,34824
2017-03-05,19:45,34845
2017-03-05,20:00,34877
2017-03-05,20:15,34892
2017-03-05,20:30,34909
2017-03-05,20:45,34934
2017-03-05,21:00,34964
2017-03-05,21:15,34977
2017-03-05,21:30,34991
2017-03-05,21:45,35012
2017-03-05,22:00,35028
2017-03-05,22:15,35044
2017-03-05,22:30,35055
2017-03-05,22:45,35065
2017-03-05,23:00,35073
2017-03-05,23:15,35085
2017-03-05,23:30,35101
2017-03-05,23:45,35105
2017-03-06,00:00,35109
2017-03-06,00:15,35113
2017-03-06,00:30,35114
2017-03-06,00:45,35118
2017-03-06,01:00,35121
2017-03-06,01:15,35123
2017-03-06,01:30,35124
2017-03-06,01:45,35122
2017-03-06,02:00,35123
2017-03-06,02:15,35124
2017-03-06,02:30,35124
2017-03-06,02:45,35126
2017-03-06,03:00,35127
2017-03-06,03:15,35128
2017-03-06,03:30,35127
2017-03-06,03:45,35127
2017-03-06,04:00,35126
2017-03-06,04:15,35128
2017-03-06,04:30,35127
2017-03-06,04:45,35126
2017-03-06,05:00,35126
2017-03-06,05:15,35126
2017-03-06,05:30,35128
2017-03-06,05:45,35126
2017-03-06,06:00,35126
2017-03-06,06:15,35126
2017-03-06,06:30,35130
2017-03-06,06:45,35131
2017-03-06,07:00,35141
2017-03-06,07:15,35144
2017-03-06,07:30,35147
2017-03-06,07:45,35151
2017-03-06,08:00,35155
2017-03-06,08:15,35161
2017-03-06,08:30,35164
2017-03-06,08:45,35167
2017-03-06,09:00,35170
2017-03-06,09:15,35168
2017-03-06,09:30,35168
2017-03-06,09:45,35168
2017-03-06,10:00,35170
2017-03-06,10:15,35172
2017-03-06,10:30,35175
2017-03-06,10:45,35176
2017-03-06,11:00,35186
2017-03-06,11:15,35192
2017-03-06,11:30,35197
2017-03-06,11:45,35202
2017-03-06,12:00,35203
2017-03-06,12:15,35208
2017-03-06,12:30,35210
2017-03-06,12:45,35216
2017-03-06,13:00,35222
2017-03-06,13:15,35229
2017-03-06,13:30,35242
2017-03-06,13:45,35248
2017-03-06,14:00,35254
2017-03-06,14:15,35268
2017-03-06,14:30,35280
2017-03-06,14:45,35295
2017-03-06,15:00,35303
2017-03-06,15:15,35316
2017-03-06,15:30,35332
2017-03-06,15:45,35396
2017-03-06,16:00,35433
2017-03-06,16:15,35460
2017-03-06,16:30,35501
2017-03-06,16:45,35524
2017-03-06,17:00,35556
2017-03-06,17:15,35597
2017-03-06,17:30,35624
2017-03-06,17:45,35667
2017-03-06,18:00,35704
2017-03-06,18:15,35748
2017-03-06,18:30,35780
2017-03-06,18:45,35826
2017-03-06,19:00,35858
2017-03-06,19:15,35876
2017-03-06,19:30,35911
2017-03-06,19:45,35946
2017-03-06,20:00,35990
2017-03-06,20:15,36034
2017-03-06,20:30,36077
2017-03-06,20:45,36106
2017-03-06,21:00,36142
2017-03-06,21:15,36185
2017-03-06,21:30,36271
2017-03-06,21:45,36336
2017-03-06,22:00,36400
2017-03-06,22:15,36455
2017-03-06,22:30,36489
2017-03-06,22:45,36505
2017-03-06,23:00,36524
2017-03-06,23:15,36540
2017-03-06,23:30,36555
2017-03-06,23:45,36562
2017-03-07,00:00,36567
2017-03-07,00:15,36571
2017-03-07,00:30,36576
2017-03-07,00:45,36577
2017-03-07,01:00,36577
2017-03-07,01:15,36580
2017-03-07,01:30,36585
2017-03-07,01:45,36584
2017-03-07,02:00,36587
2017-03-07,02:15,36589
2017-03-07,02:30,36591
2017-03-07,02:45,36591
2017-03-07,03:00,36591
2017-03-07,03:15,36592
2017-03-07,03:30,36591
2017-03-07,03:45,36590
2017-03-07,04:00,36592
2017-03-07,04:15,36592
2017-03-07,04:30,36593
2017-03-07,04:45,36594
2017-03-07,05:00,36594
2017-03-07,05:15,36594
2017-03-07,05:30,36595
2017-03-07,05:45,36597
2017-03-07,06:00,36600
2017-03-07,06:15,36604
2017-03-07,06:30,36611
2017-03-07,06:45,36621
2017-03-07,07:00,36634
2017-03-07,07:15,36650
2017-03-07,07:30,36665
2017-03-07,07:45,36674
2017-03-07,08:00,36681
2017-03-07,08:15,36682
2017-03-07,08:30,36682
2017-03-07,08:45,36684
2017-03-07,09:00,36687
2017-03-07,09:15,36685
2017-03-07,09:30,36684
2017-03-07,09:45,36684
2017-03-07,10:00,36687
2017-03-07,10:15,36690
2017-03-07,10:30,36690
2017-03-07,10:45,36694
2017-03-07,11:00,36705
2017-03-07,11:15,36709
2017-03-07,11:30,36712
2017-03-07,11:45,36716
2017-03-07,12:00,36721
2017-03-07,12:15,36778
2017-03-07,12:30,36926
2017-03-07,12:45,37072
2017-03-07,13:00,37217
2017-03-07,13:15,37365
2017-03-07,13:30,37522
2017-03-07,13:45,37673
2017-03-07,14:00,37835
2017-03-07,14:15,37993
2017-03-07,14:30,38151
2017-03-07,14:45,38307
2017-03-07,15:00,38468
2017-03-07,15:15,38631
2017-03-07,15:30,38790
2017-03-07,15:45,38952
2017-03-07,16:00,39108
2017-03-07,16:15,39260
