Day,Time,Follower Count
2017-03-04,17:45,62105
2017-03-04,18:00,62171
2017-03-04,18:15,62223
2017-03-04,18:30,62280
2017-03-04,18:45,62344
2017-03-04,19:00,62416
2017-03-04,19:15,62480
2017-03-04,19:30,62550
2017-03-04,19:45,62614
2017-03-04,20:00,62681
2017-03-04,20:15,62756
2017-03-04,20:30,62802
2017-03-04,20:45,62865
2017-03-04,21:00,62922
2017-03-04,21:15,62979
2017-03-04,21:30,63044
2017-03-04,21:45,63111
2017-03-04,22:00,63193
2017-03-04,22:15,63240
2017-03-04,22:30,63310
2017-03-04,22:45,63363
2017-03-04,23:00,63419
2017-03-04,23:15,63466
2017-03-04,23:30,63499
2017-03-04,23:45,63545
2017-03-05,00:00,63574
2017-03-05,00:15,63615
2017-03-05,00:30,63639
2017-03-05,00:45,63672
2017-03-05,01:00,63688
2017-03-05,01:15,63699
2017-03-05,01:30,63711
2017-03-05,01:45,63725
2017-03-05,02:00,63735
2017-03-05,02:15,63744
2017-03-05,02:30,63747
2017-03-05,02:45,63750
2017-03-05,03:00,63757
2017-03-05,03:15,63757
2017-03-05,03:30,63758
2017-03-05,03:45,63759
2017-03-05,04:00,63764
2017-03-05,04:15,63766
2017-03-05,04:30,63767
2017-03-05,04:45,63768
2017-03-05,05:00,63771
2017-03-05,05:15,63771
2017-03-05,05:30,63772
2017-03-05,05:45,63774
2017-03-05,06:00,63774
2017-03-05,06:15,63777
2017-03-05,06:30,63779
2017-03-05,06:45,63780
2017-03-05,07:00,63784
2017-03-05,07:15,63786
2017-03-05,07:30,63789
2017-03-05,07:45,63800
2017-03-05,08:00,63813
2017-03-05,08:15,63840
2017-03-05,08:30,63854
2017-03-05,08:45,63878
2017-03-05,09:00,63906
2017-03-05,09:15,63941
2017-03-05,09:30,63981
2017-03-05,09:45,64016
2017-03-05,10:00,64079
2017-03-05,10:15,64116
2017-03-05,10:30,64154
2017-03-05,10:45,64200
2017-03-05,11:00,64259
2017-03-05,11:15,64300
2017-03-05,11:30,64342
2017-03-05,11:45,64371
2017-03-05,12:00,64397
2017-03-05,12:15,64442
2017-03-05,12:30,64479
2017-03-05,12:45,64496
2017-03-05,13:00,64547
2017-03-05,13:15,64607
2017-03-05,13:30,64665
2017-03-05,13:45,64712
2017-03-05,14:00,64745
2017-03-05,14:15,64782
2017-03-05,14:30,64832
2017-03-05,14:45,64873
2017-03-05,15:00,64911
2017-03-05,15:15,64953
2017-03-05,15:30,64993
2017-03-05,15:45,65019
2017-03-05,16:00,65044
2017-03-05,16:15,65087
2017-03-05,16:30,65122
2017-03-05,16:45,65150
2017-03-05,17:00,65191
2017-03-05,17:15,65231
2017-03-05,17:30,65266
2017-03-05,17:45,65318
2017-03-05,18:00,65365
2017-03-05,18:15,65410
2017-03-05,18:30,65441
2017-03-05,18:45,65474
2017-03-05,19:00,65509
2017-03-05,19:15,65539
2017-03-05,19:30,65577
2017-03-05,19:45,65617
2017-03-05,20:00,65671
2017-03-05,20:15,65712
2017-03-05,20:30,65736
2017-03-05,20:45,65780
2017-03-05,21:00,65817
2017-03-05,21:15,65862
2017-03-05,21:30,65900
2017-03-05,21:45,65933
2017-03-05,22:00,65978
2017-03-05,22:15,66013
2017-03-05,22:30,66037
2017-03-05,22:45,66061
2017-03-05,23:00,66089
2017-03-05,23:15,66104
2017-03-05,23:30,66121
2017-03-05,23:45,66133
2017-03-06,00:00,66142
2017-03-06,00:15,66151
2017-03-06,00:30,66154
2017-03-06,00:45,66159
2017-03-06,01:00,66160
2017-03-06,01:15,66165
2017-03-06,01:30,66167
2017-03-06,01:45,66171
2017-03-06,02:00,66174
2017-03-06,02:15,66173
2017-03-06,02:30,66174
2017-03-06,02:45,66175
2017-03-06,03:00,66179
2017-03-06,03:15,66180
2017-03-06,03:30,66180
2017-03-06,03:45,66181
2017-03-06,04:00,66181
2017-03-06,04:15,66181
2017-03-06,04:30,66183
2017-03-06,04:45,66183
2017-03-06,05:00,66183
2017-03-06,05:15,66183
2017-03-06,05:30,66183
2017-03-06,05:45,66183
2017-03-06,06:00,66185
2017-03-06,06:15,66186
2017-03-06,06:30,66191
2017-03-06,06:45,66197
2017-03-06,07:00,66209
2017-03-06,07:15,66211
2017-03-06,07:30,66219
2017-03-06,07:45,66228
2017-03-06,08:00,66236
2017-03-06,08:15,66237
2017-03-06,08:30,66241
2017-03-06,08:45,66245
2017-03-06,09:00,66249
2017-03-06,09:15,66254
2017-03-06,09:30,66259
2017-03-06,09:45,66264
2017-03-06,10:00,66265
2017-03-06,10:15,66269
2017-03-06,10:30,66276
2017-03-06,10:45,66279
2017-03-06,11:00,66294
2017-03-06,11:15,66299
2017-03-06,11:30,66308
2017-03-06,11:45,66319
2017-03-06,12:00,66321
2017-03-06,12:15,66331
2017-03-06,12:30,66340
2017-03-06,12:45,66349
2017-03-06,13:00,66364
2017-03-06,13:15,66375
2017-03-06,13:30,66390
2017-03-06,13:45,66406
2017-03-06,14:00,66426
2017-03-06,14:15,66446
2017-03-06,14:30,66467
2017-03-06,14:45,66487
2017-03-06,15:00,66509
2017-03-06,15:15,66531
2017-03-06,15:30,66555
2017-03-06,15:45,66582
2017-03-06,16:00,66610
2017-03-06,16:15,66633
2017-03-06,16:30,66656
2017-03-06,16:45,66690
2017-03-06,17:00,66743
2017-03-06,17:15,66842
2017-03-06,17:30,66921
2017-03-06,17:45,67023
2017-03-06,18:00,67094
2017-03-06,18:15,67150
2017-03-06,18:30,67198
2017-03-06,18:45,67263
2017-03-06,19:00,67321
2017-03-06,19:15,67368
2017-03-06,19:30,67407
2017-03-06,19:45,67441
2017-03-06,20:00,67501
2017-03-06,20:15,67564
2017-03-06,20:30,67618
2017-03-06,20:45,67676
2017-03-06,21:00,67729
2017-03-06,21:15,67766
2017-03-06,21:30,67813
2017-03-06,21:45,67853
2017-03-06,22:00,67894
2017-03-06,22:15,67947
2017-03-06,22:30,67977
2017-03-06,22:45,68011
2017-03-06,23:00,68045
2017-03-06,23:15,68065
2017-03-06,23:30,68073
2017-03-06,23:45,68079
2017-03-07,00:00,68093
2017-03-07,00:15,68100
2017-03-07,00:30,68106
2017-03-07,00:45,68108
2017-03-07,01:00,68110
2017-03-07,01:15,68110
2017-03-07,01:30,68117
2017-03-07,01:45,68118
2017-03-07,02:00,68122
2017-03-07,02:15,68125
2017-03-07,02:30,68127
2017-03-07,02:45,68126
2017-03-07,03:00,68126
2017-03-07,03:15,68126
2017-03-07,03:30,68126
2017-03-07,03:45,68129
2017-03-07,04:00,68130
2017-03-07,04:15,68129
2017-03-07,04:30,68130
2017-03-07,04:45,68130
2017-03-07,05:00,68130
2017-03-07,05:15,68131
2017-03-07,05:30,68131
2017-03-07,05:45,68133
2017-03-07,06:00,68135
2017-03-07,06:15,68144
2017-03-07,06:30,68146
2017-03-07,06:45,68158
2017-03-07,07:00,68166
2017-03-07,07:15,68175
2017-03-07,07:30,68185
2017-03-07,07:45,68189
2017-03-07,08:00,68193
2017-03-07,08:15,68195
2017-03-07,08:30,68198
2017-03-07,08:45,68201
2017-03-07,09:00,68206
2017-03-07,09:15,68213
2017-03-07,09:30,68215
2017-03-07,09:45,68219
2017-03-07,10:00,68223
2017-03-07,10:15,68230
2017-03-07,10:30,68236
2017-03-07,10:45,68241
2017-03-07,11:00,68250
2017-03-07,11:15,68258
2017-03-07,11:30,68266
2017-03-07,11:45,68270
2017-03-07,12:00,68264
2017-03-07,12:15,68272
2017-03-07,12:30,68280
2017-03-07,12:45,68293
2017-03-07,13:00,68300
2017-03-07,13:15,68305
2017-03-07,13:30,68313
2017-03-07,13:45,68332
2017-03-07,14:00,68355
2017-03-07,14:15,68381
2017-03-07,14:30,68404
2017-03-07,14:45,68422
2017-03-07,15:00,68438
2017-03-07,15:15,68460
2017-03-07,15:30,68481
2017-03-07,15:45,68506
2017-03-07,16:00,68538
2017-03-07,16:15,68560
2017-03-07,16:30,68586
2017-03-07,16:45,68616
2017-03-07,17:00,68633
2017-03-07,17:15,68671
2017-03-07,17:30,68690
2017-03-07,17:45,68707
2017-03-07,18:00,68744
2017-03-07,18:15,68782
2017-03-07,18:30,68803
2017-03-07,18:45,68827
2017-03-07,19:00,68848
2017-03-07,19:15,68864
2017-03-07,19:30,68894
2017-03-07,19:45,68921
2017-03-07,20:00,68949
2017-03-07,20:15,68986
2017-03-07,20:30,69021
2017-03-07,20:45,69049
2017-03-07,21:00,69077
2017-03-07,21:15,69122
2017-03-07,21:30,69158
2017-03-07,21:45,69183
2017-03-07,22:00,69219
2017-03-07,22:15,69231
2017-03-07,22:30,69248
2017-03-07,22:45,69273
2017-03-07,23:00,69287
2017-03-07,23:15,69300
2017-03-07,23:30,69313
2017-03-07,23:45,69321
2017-03-08,00:00,69328
2017-03-08,00:15,69332
2017-03-08,00:30,69339
2017-03-08,00:45,69343
2017-03-08,01:00,69346
2017-03-08,01:15,69351
2017-03-08,01:30,69354
2017-03-08,01:45,69357
2017-03-08,02:00,69358
2017-03-08,02:15,69359
2017-03-08,02:30,69362
2017-03-08,02:45,69363
2017-03-08,03:00,69364
2017-03-08,03:15,69365
2017-03-08,03:30,69365
2017-03-08,03:45,69365
2017-03-08,04:00,69366
2017-03-08,04:15,69365
2017-03-08,04:30,69365
2017-03-08,04:45,69364
2017-03-08,05:00,69364
2017-03-08,05:15,69363
2017-03-08,05:30,69364
2017-03-08,05:45,69365
2017-03-08,06:00,69367
2017-03-08,06:15,69373
2017-03-08,06:30,69379
2017-03-08,06:45,69389
2017-03-08,07:00,69397
2017-03-08,07:15,69408
2017-03-08,07:30,69406
2017-03-08,07:45,69419
2017-03-08,08:00,69424
2017-03-08,08:15,69431
2017-03-08,08:30,69434
2017-03-08,08:45,69438
2017-03-08,09:00,69441
2017-03-08,09:15,69440
2017-03-08,09:30,69439
2017-03-08,09:45,69445
2017-03-08,10:00,69446
2017-03-08,10:15,69443
2017-03-08,10:30,69452
2017-03-08,10:45,69458
2017-03-08,11:00,69465
2017-03-08,11:15,69474
2017-03-08,11:30,69483
2017-03-08,11:45,69486
2017-03-08,12:00,69493
2017-03-08,12:15,69503
2017-03-08,12:30,69518
2017-03-08,12:45,69534
2017-03-08,13:00,69553
2017-03-08,13:15,69588
2017-03-08,13:30,69635
2017-03-08,13:45,69682
2017-03-08,14:00,69722
