datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-15 05:15:19,60,7,6538,2264.714285714286,79.85714285714286
2018-02-15 05:30:18,60,7,6538,2264.714285714286,79.85714285714286
2018-02-15 05:45:18,60,7,6538,2264.8571428571427,79.85714285714286
2018-02-15 06:00:20,60,7,6538,2265.1428571428573,79.85714285714286
2018-02-15 06:15:19,60,7,6541,2265.4285714285716,79.85714285714286
2018-02-15 06:30:16,60,7,6542,2266.5714285714284,79.85714285714286
2018-02-15 06:45:19,60,7,6546,2268.285714285714,79.85714285714286
2018-02-15 07:00:18,60,7,6547,2269.5714285714284,79.85714285714286
2018-02-15 07:15:16,60,7,6551,2271.1428571428573,80.0
2018-02-15 07:30:19,60,7,6554,2272.1428571428573,80.0
2018-02-15 07:45:19,60,7,6559,2275.285714285714,80.0
2018-02-15 08:00:19,60,7,6562,2276.4285714285716,80.0
2018-02-15 08:15:19,60,7,6565,2277.8571428571427,80.0
2018-02-15 08:30:19,60,7,6572,2280.5714285714284,80.0
2018-02-15 08:45:15,60,7,6576,2282.1428571428573,80.0
2018-02-15 09:00:15,60,7,6576,2283.4285714285716,80.0
2018-02-15 09:15:14,60,7,6579,2284.8571428571427,80.0
2018-02-15 09:30:17,60,7,6590,2289.285714285714,80.14285714285714
2018-02-15 09:45:18,60,7,6591,2292.0,80.14285714285714
2018-02-15 10:00:17,60,8,6602,2010.25,70.625
2018-02-15 10:15:16,60,8,6607,2031.125,72.125
2018-02-15 10:30:17,60,8,6615,2046.375,73.375
2018-02-15 10:45:15,60,8,6625,2058.625,73.75
2018-02-15 11:00:19,60,8,6631,2070.0,74.5
2018-02-15 11:15:16,60,8,6639,2078.875,74.875
2018-02-15 11:30:17,60,8,6647,2085.625,75.375
2018-02-15 11:45:14,60,8,6658,2093.375,75.5
2018-02-15 12:00:18,60,8,6663,2103.25,75.75
2018-02-15 12:15:14,60,8,6667,2110.75,76.5
2018-02-15 12:30:16,60,8,6675,2118.25,76.75
2018-02-15 12:45:14,60,8,6684,2126.75,77.0
2018-02-15 13:00:15,60,8,6692,2133.875,77.25
2018-02-15 13:15:18,60,8,6697,2138.875,77.5
2018-02-15 13:30:18,60,8,6710,2148.5,77.75
2018-02-15 13:45:22,60,8,6717,2158.125,78.0
2018-02-15 14:00:22,60,8,6728,2167.875,78.0
2018-02-15 14:15:18,61,8,6743,2177.625,78.25
2018-02-15 14:30:18,61,8,6749,2185.0,78.5
2018-02-15 14:45:19,61,8,6754,2192.875,78.625
2018-02-15 15:00:19,61,8,6762,2199.0,78.875
2018-02-15 15:15:24,61,8,6775,2209.0,79.125
2018-02-15 15:30:22,61,8,6787,2214.75,79.5
2018-02-15 15:45:20,61,8,6798,2218.75,79.375
2018-02-15 16:00:19,61,8,6807,2224.0,80.125
2018-02-15 16:15:18,61,8,6822,2229.875,80.125
2018-02-15 16:30:20,61,8,6831,2236.25,81.0
2018-02-15 16:45:16,61,8,6842,2242.375,81.125
2018-02-15 17:00:16,61,8,6854,2248.625,81.25
2018-02-15 17:15:16,61,8,6869,2255.5,81.25
